mid_price,mid_price_mkt,mid_price_vmap,mid_price_wt,imbalance,delta,timestamp
48859500.0,48859835.72998686,48885773.74561146,48873000.0,16899.991474315524,-1.0320610500569194,2023-11-15 01:50:09.225487
48859500.0,48859835.72998686,48886046.68571667,48873000.0,16631.766766235232,-1.317084925543911,2023-11-15 01:50:10.225488
48859500.0,48859835.72998686,48886046.68571667,48873000.0,16631.766766235232,-0.5918044052490534,2023-11-15 01:50:11.225489
48859500.0,48859835.72998686,48885648.991666704,48873000.0,16384.803994737566,-0.014998069268363556,2023-11-15 01:50:12.225490
48858500.0,48858899.3804732,48866027.103345804,48867000.0,13566.330359309912,0.9153133838337735,2023-11-15 01:50:13.225491
48858500.0,48858899.27847398,48866027.35660214,48867000.0,13566.000306934118,-1.1548875617805274,2023-11-15 01:50:14.225491
48858500.0,48858899.27847398,48865259.898959704,48859000.0,12105.578784063458,0.371706202791511,2023-11-15 01:50:15.225492
48858500.0,48858900.348376065,48865742.71805751,48859000.0,13920.709754027426,1.9942440097272631,2023-11-15 01:50:16.225493
48858500.0,48858900.250039585,48866105.422025375,48859000.0,13585.813393473625,-2.562988674766358,2023-11-15 01:50:17.225493
48858500.0,48858900.250039585,48865587.96714852,48859000.0,14427.850774407387,-0.20097521928820994,2023-11-15 01:50:18.225493
48858500.0,48858900.250039585,48866595.75250579,48859000.0,12754.392652533948,-1.0654346283190748,2023-11-15 01:50:19.225494
48858500.0,48858883.914387375,48866006.409225926,48859000.0,12042.058189630508,-1.1498458562882226,2023-11-15 01:50:20.225494
48858500.0,48858883.914387375,48866006.232096545,48859000.0,12042.611182779074,0.4953952965139566,2023-11-15 01:50:21.225495
48858500.0,48858883.914387375,48866006.232096545,48859000.0,12042.611182779074,0.22259545541116,2023-11-15 01:50:22.225495
48858500.0,48858482.80827291,48863763.87194331,48859000.0,8603.048422686756,1.0598835189571065,2023-11-15 01:50:23.225495
48858500.0,48858479.55129815,48875481.73367833,48859000.0,10824.606328584254,-2.2952114919726387,2023-11-15 01:50:24.225496
48858500.0,48858479.55129815,48875439.0762124,48859000.0,10000.56082752347,-1.9012016955441544,2023-11-15 01:50:25.225497
48857500.0,48857044.32707134,48868504.69862749,48857500.0,7834.584063485265,-6.746465759479471,2023-11-15 01:50:26.225497
48857500.0,48857035.017160125,48868509.25727126,48857500.0,7793.612444102764,-4.2445253650540335,2023-11-15 01:50:27.225497
48858000.0,48857137.27356373,48869420.653766185,48858500.0,8078.21134005487,-5.368680313063369,2023-11-15 01:50:28.225497
48858000.0,48857165.178545035,48869589.69178948,48858500.0,7332.937880858779,-2.1406146206757404,2023-11-15 01:50:29.225498
48857500.0,48857037.2865169,48869297.18628213,48857500.0,5353.098080322146,-2.629908999043227,2023-11-15 01:50:30.225502
48857500.0,48857037.2865169,48868572.91016324,48857500.0,4819.525796085596,-0.22591696898984398,2023-11-15 01:50:31.225503
48856500.0,48856691.76128323,48868202.45220241,48854500.0,4849.188234418631,-1.7019518943874004,2023-11-15 01:50:32.225507
48856500.0,48856691.76128323,48867884.03101315,48854500.0,6145.112433247268,1.105464718393101,2023-11-15 01:50:33.225507
48856500.0,48856691.76128323,48867884.03101315,48854500.0,6145.112433247268,0.49671731678370823,2023-11-15 01:50:34.225514
48856500.0,48856691.76128323,48867884.03101315,48854500.0,6145.112433247268,0.22318947740950942,2023-11-15 01:50:35.225514
48856500.0,48856619.042243645,48871169.14751934,48854500.0,8177.178512983024,-5.108822445622989,2023-11-15 01:50:36.225514
48856500.0,48856619.042243645,48871289.58252677,48854500.0,6900.276118807495,-1.2440320079702478,2023-11-15 01:50:37.225514
48856500.0,48856620.06792811,48868603.34835138,48854500.0,5172.868989624083,0.3410530895709787,2023-11-15 01:50:38.225514
48856500.0,48856620.06792811,48868653.451140024,48854500.0,5066.646976232529,-1.6926168739124154,2023-11-15 01:50:39.225515
48856500.0,48856614.16209734,48871339.43091602,48854500.0,7975.036459997296,-3.798236977780849,2023-11-15 01:50:40.225516
48856500.0,48856604.69177518,48871338.37293797,48854500.0,8071.525301083922,-1.422424339516049,2023-11-15 01:50:41.225517
48856500.0,48856943.52871917,48871480.378885865,48854500.0,7060.871034935117,-1.4053416527823521,2023-11-15 01:50:42.225517
48856500.0,48856942.13095598,48871794.522115745,48854500.0,7300.424787960947,-3.026376292759417,2023-11-15 01:50:43.225518
48856500.0,48856940.61725348,48871759.67868559,48855000.0,12025.718162447214,-1.1125587716946475,2023-11-15 01:50:44.225519
48856500.0,48856940.61725348,48871780.74518571,48855000.0,10127.186633348465,-1.4511204761772474,2023-11-15 01:50:45.225520
48856500.0,48856940.61725348,48871688.793702066,48855000.0,10045.597774729133,-0.5472532758180988,2023-11-15 01:50:46.225521
